ID_AGENCY;Agency Name;Agency Type
AGG_006091;Hidalgo County;Sheriff
AGG_006092;Palmhurst;Municipal Police
AGG_006093;Hill County;Sheriff
AGG_006094;Hood County;Sheriff
AGG_006095;Howard County;Sheriff
AGG_006096;Jim Wells County;Sheriff
AGG_006097;Karnes County;Sheriff
AGG_006098;Kaufman County;Sheriff
AGG_006099;Kerr County;Sheriff
AGG_006100;Lamar County;Sheriff
AGG_006101;Lampasas County;Sheriff
AGG_006102;Lubbock County;Sheriff
AGG_006103;Hewitt;Municipal Police
AGG_006104;Midland County;Sheriff
AGG_006105;Montague County;Sheriff
AGG_006106;Navarro County;Sheriff
AGG_006107;Robstown;Municipal Police
AGG_006108;Parker County;Sheriff
AGG_006109;Refugio County;Sheriff
AGG_006110;San Jacinto County;Sheriff
AGG_006111;San Patricio County;Sheriff
AGG_006112;Scurry County;Sheriff
AGG_006113;Shackelford County;Sheriff
AGG_006114;Smith County;Sheriff
AGG_006115;Starr County;Sheriff
AGG_006116;Swisher County;Sheriff
AGG_006117;Tarrant County;Sheriff
AGG_006118;Southlake;Municipal Police
AGG_006119;Colleyville;Municipal Police
AGG_006120;Tom Green County;Sheriff
AGG_006121;Travis County;Sheriff
AGG_006122;Lago Vista;Municipal Police
AGG_006123;Tyler County;Sheriff
AGG_006124;Upshur County;Sheriff
AGG_006125;Uvalde County;Sheriff
AGG_006126;Van Zandt County;Sheriff
AGG_006127;Van;Municipal Police
AGG_006128;Victoria County;Sheriff
AGG_006129;Walker County;Sheriff
AGG_006130;Waller County;Sheriff
AGG_006131;Webb County;Sheriff
AGG_006132;Wharton County;Sheriff
AGG_006133;Williamson County;Sheriff
AGG_006134;Wise County;Sheriff
AGG_006135;Wood County;Sheriff
AGG_006136;Cache County;Sheriff
AGG_006137;Price;Municipal Police
AGG_006138;Davis County;Sheriff
AGG_006139;Grand County;Sheriff
AGG_006140;Salt Lake County;Sheriff
AGG_006141;Uintah County;Sheriff
AGG_006142;Spanish Fork;Municipal Police
AGG_006143;La Verkin;Municipal Police
AGG_006144;Utah Highway Patrol;State Police
AGG_006145;Accomack County;Sheriff
AGG_006146;Alleghany County;Sheriff
AGG_006147;Amherst County;Sheriff
AGG_006148;State Police: Augusta County;State Police
AGG_006149;Botetourt County;Sheriff
AGG_006150;Buckingham County;Sheriff
AGG_006151;Campbell County;Sheriff
AGG_006152;State Police: Dickenson County;State Police
AGG_006153;Dinwiddie County;Sheriff
AGG_006154;Essex County;Sheriff
AGG_006155;Fauquier County;Sheriff
AGG_006156;Fluvanna County;Sheriff
AGG_006157;Greensville County;Sheriff
AGG_006158;Hanover County;Sheriff
AGG_006159;Isle of Wight County;Sheriff
AGG_006160;Loudoun County;Sheriff
AGG_006161;Lunenburg County;Sheriff
AGG_006162;Mathews County;Sheriff
AGG_006163;Mecklenburg County;Sheriff
AGG_006164;Middlesex County;Sheriff
AGG_006165;Northampton County;Sheriff
AGG_006166;State Police: Pittsylvania County;State Police
AGG_006167;Prince Edward County;Sheriff
AGG_006168;Longwood University;Special Police
AGG_006169;Russell County;Sheriff
AGG_006170;State Police: Russell County;State Police
AGG_006171;Shenandoah County;Sheriff
AGG_006172;Spotsylvania County;Sheriff
AGG_006173;Stafford County;Sheriff
AGG_006174;Surry County;Sheriff
AGG_006175;Buena Vista;Municipal Police
AGG_006176;Falls Church;Municipal Police
AGG_006177;Virginia State Universit;Special Police
AGG_006178;Suffolk County;Sheriff
AGG_006179;State Police: Virginia Beach;State Police
AGG_006180;Cowlitz County;Sheriff
AGG_006181;Connell;Municipal Police
AGG_006182;Ocean Shores;Municipal Police
AGG_006183;King County;Sheriff
AGG_006184;Bothell;Municipal Police
AGG_006185;Kitsap County;Sheriff
AGG_006186;Central Washington University;Special Police
AGG_006187;Klickitat County;Sheriff
AGG_006188;Mason County;Sheriff
AGG_006189;Shelton;Municipal Police
AGG_006190;Okanogan County;Sheriff
AGG_006191;Pend Oreille County;Sheriff
AGG_006192;Pierce County;Sheriff
AGG_006193;Skagit County;Sheriff
AGG_006194;Snohomish County;Sheriff
AGG_006195;Spokane County;Sheriff
AGG_006196;Cheney;Municipal Police
AGG_006197;Stevens County;Sheriff
AGG_006198;Thurston County;Sheriff
AGG_006199;Yakima County;Sheriff
AGG_006200;Dane County;Sheriff
AGG_006201;Black River Falls;Municipal Police
AGG_006202;Campbell Township;Municipal Police
AGG_006203;Marinette County;Sheriff
AGG_006204;Peshtigo;Municipal Police
AGG_006205;Shorewood;Municipal Police
AGG_006206;Ozaukee County;Sheriff
AGG_006207;Plover;Municipal Police
AGG_006208;Park Falls;Municipal Police
AGG_006209;Rock County;Sheriff
AGG_006210;Sawyer County;Sheriff
AGG_006211;Vilas County;Sheriff
AGG_006212;Walworth County;Sheriff
AGG_006213;Town of Menasha;Municipal Police
AGG_006214;Kanawha County;Sheriff
AGG_006215;Williamson;Municipal Police
AGG_006216;Monongalia County;Sheriff
AGG_006217;Nicholas County;Sheriff
AGG_006218;Raleigh County;Sheriff
AGG_006219;Ritchie County;Sheriff
AGG_006220;Roane County;Sheriff
AGG_006221;State Police: Romney;State Police
AGG_006222;Fremont County;Sheriff
AGG_006223;Natrona County;Sheriff
AGG_006224;Unalaska;Municipal Police
AGG_006225;Ashley County;Sheriff
AGG_006226;Hamburg;Municipal Police
AGG_006227;Bella Vista;Municipal Police
AGG_006228;Crittenden County;Sheriff
AGG_006229;Drew County;Sheriff
AGG_006230;Hempstead County;Sheriff
AGG_006231;Clarendon;Municipal Police
AGG_006232;Mena;Municipal Police
AGG_006233;Des Arc;Municipal Police
AGG_006234;Searcy County;Sheriff
AGG_006235;Sebastian County;Sheriff
AGG_006236;Prairie Grove;Municipal Police
AGG_006237;Yell County;Sheriff
AGG_006238;Graham County;Sheriff
AGG_006239;Greenlee County;Sheriff
AGG_006240;Paradise Valley;Municipal Police
AGG_006241;Maricopa;Municipal Police
AGG_006242;Colusa;Municipal Police
AGG_006243;Orinda;Municipal Police
AGG_006244;HP: Contra Costa County;State Police
AGG_006245;HP: Lake County;State Police
AGG_006246;Mariposa County;Sheriff
AGG_006247;Sand City;Municipal Police
AGG_006248;Dana Point;Municipal Police
AGG_006249;Laguna Hills;Municipal Police
AGG_006250;Wildomar;Municipal Police
AGG_006251;Pacifica;Municipal Police
AGG_006252;Monte Sereno;Municipal Police
AGG_006253;Siskiyou County;Sheriff
AGG_006254;HP: Tulare County;State Police
AGG_006255;Greenwood Village;Municipal Police
AGG_006256;Auraria Higher Education Center;Special Police
AGG_006257;Sterling;Municipal Police
AGG_006258;Montezuma County;Sheriff
AGG_006259;Montrose County;Sheriff
AGG_006260;Weld County;Sheriff
AGG_006261;New Canaan;Municipal Police
AGG_006262;North Branford;Municipal Police
AGG_006263;Simsbury;Municipal Police
AGG_006264;Brantley County;Sheriff
AGG_006265;Catoosa County;Sheriff
AGG_006266;Colquitt County;Sheriff
AGG_006267;Doerun;Municipal Police
AGG_006268;Dunwoody;Municipal Police
AGG_006269;Elbert County;Sheriff
AGG_006270;Atlanta Public Schools;Special Police
AGG_006271;Gordon County;Sheriff
AGG_006272;Haralson County;Sheriff
AGG_006273;Long County;Sheriff
AGG_006274;Valdosta State Universit;Special Police
AGG_006275;Murray County;Sheriff
AGG_006276;Rabun County;Sheriff
AGG_006277;Screven County;Sheriff
AGG_006278;Spalding County;Sheriff
AGG_006279;Stephens County;Sheriff
AGG_006280;Talbot County;Sheriff
AGG_006281;Terrell County;Sheriff
AGG_006282;Thomas County;Sheriff
AGG_006283;Toombs County;Sheriff
AGG_006284;Troup County;Sheriff
AGG_006285;Jesup;Municipal Police
AGG_006286;Bremer County;Sheriff
AGG_006287;Chickasaw County;Sheriff
AGG_006288;West Burlington;Municipal Police
AGG_006289;Marshalltown;Municipal Police
AGG_006290;Plymouth County;Sheriff
AGG_006291;Wapello County;Sheriff
AGG_006292;Bonner County;Sheriff
AGG_006293;Priest River;Municipal Police
AGG_006294;Cassia County;Sheriff
AGG_006295;Owyhee County;Sheriff
AGG_006296;Homedale;Municipal Police
AGG_006297;Pinehurst;Municipal Police
AGG_006298;Brown County;Sheriff
AGG_006299;Lagrange County;Sheriff
AGG_006300;Culver;Municipal Police
AGG_006301;Porter County;Sheriff
AGG_006302;Warrick County;Sheriff
AGG_006303;State Police: Dearborn County;State Police
AGG_006304;State Police: Jasper County;State Police
AGG_006305;State Police: Marshall County;State Police
AGG_006306;State Police: Putnam County;State Police
AGG_006307;State Police: Ripley County;State Police
AGG_006308;State Police: Steuben County;State Police
AGG_006309;Arma;Municipal Police
AGG_006310;Gove County;Sheriff
AGG_006311;Leawood;Municipal Police
AGG_006312;Lane County;Sheriff
AGG_006313;Rooks County;Sheriff
AGG_006314;Shawnee County;Sheriff
AGG_006315;Graves County;Sheriff
AGG_006316;Hopkins County;Sheriff
AGG_006317;Letcher County;Sheriff
AGG_006318;Mccracken County;Sheriff
AGG_006319;Magoffin County;Sheriff
AGG_006320;West Liberty;Municipal Police
AGG_006321;Ohio County;Sheriff
AGG_006322;Pikeville;Municipal Police
AGG_006323;Burnside;Municipal Police
AGG_006324;Whitley County;Sheriff
AGG_006325;Assumption County;Sheriff
AGG_006326;Avoyelles County;Sheriff
AGG_006327;La St U: Hsc, Shreveport;Special Police
AGG_006328;Iowa;Municipal Police
AGG_006329;Catahoula County;Sheriff
AGG_006330;De Soto County;Sheriff
AGG_006331;East Carroll County;Sheriff
AGG_006332;Iberville County;Sheriff
AGG_006333;St. Tammany County;Sheriff
AGG_006334;West Baton Rouge County;Sheriff
AGG_006335;Addis;Municipal Police
AGG_006336;Easthampton;Municipal Police
AGG_006337;South Hadley;Municipal Police
AGG_006338;Billerica;Municipal Police
AGG_006339;Cohasset;Municipal Police
AGG_006340;Northborough;Municipal Police
AGG_006341;Caroline County;Sheriff
AGG_006342;Federalsburg;Municipal Police
AGG_006343;Taneytown;Municipal Police
AGG_006344;Garrett County;Sheriff
AGG_006345;Berwyn Heights;Municipal Police
AGG_006346;Glenarden;Municipal Police
AGG_006347;Somerset County;Sheriff
AGG_006348;Crisfield;Municipal Police
AGG_006349;Worcester County;Sheriff
AGG_006350;Waterville;Municipal Police
AGG_006351;State Police: Alger County;State Police
AGG_006352;Plainwell;Municipal Police
AGG_006353;Bronson;Municipal Police
AGG_006354;Thetford Township;Municipal Police
AGG_006355;Gogebic;Sheriff
AGG_006356;State Police: Grand Traverse County;State Police
AGG_006357;Grandville;Municipal Police
AGG_006358;Manistee;Sheriff
AGG_006359;Missaukee;Sheriff
AGG_006360;Holly;Municipal Police
AGG_006361;Madison Heights;Municipal Police
AGG_006362;Hart;Municipal Police
AGG_006363;State Police: Oscoda County;State Police
AGG_006364;State Police: Sanilac County;State Police
AGG_006365;Bemidji;Municipal Police
AGG_006366;Minnetrista;Municipal Police
AGG_006367;Le Sueur County;Sheriff
AGG_006368;Glencoe;Municipal Police
AGG_006369;Mille Lacs County;Sheriff
AGG_006370;Olmsted County;Sheriff
AGG_006371;Pennington County;Sheriff
AGG_006372;Crookston;Municipal Police
AGG_006373;Roseau County;Sheriff
AGG_006374;Cold Spring;Municipal Police
AGG_006375;Goodview;Municipal Police
AGG_006376;Andrew County;Sheriff
AGG_006377;Bollinger County;Sheriff
AGG_006378;Auxvasse;Municipal Police
AGG_006379;Clinton County;Sheriff
AGG_006380;Grundy County;Sheriff
AGG_006381;Iron County;Sheriff
AGG_006382;Laclede County;Sheriff
AGG_006383;Marceline;Municipal Police
AGG_006384;Mcdonald County;Sheriff
AGG_006385;New Madrid County;Sheriff
AGG_006386;Oregon County;Sheriff
AGG_006387;Platte County;Sheriff
AGG_006388;Reynolds County;Sheriff
AGG_006389;Iron Mountain Lake;Municipal Police
AGG_006390;Charlack;Municipal Police
AGG_006391;Glen Echo Park;Municipal Police
AGG_006392;Birch Tree;Municipal Police
AGG_006393;Stoddard County;Sheriff
AGG_006394;State Police: Springfield;State Police
AGG_006395;Claiborne County;Sheriff
AGG_006396;Crystal Springs;Municipal Police
AGG_006397;Pass Christian;Municipal Police
AGG_006398;Itawamba County;Sheriff
AGG_006399;Jefferson Davis County;Sheriff
AGG_006400;Oktibbeha County;Sheriff
AGG_006401;Mississippi State University;Special Police
AGG_006402;Rankin County;Sheriff
AGG_006403;Tishomingo County;Sheriff
AGG_006404;Tunica County;Sheriff
AGG_006405;Winston County;Sheriff
AGG_006406;Glacier County;Sheriff
AGG_006407;Mccone County;Sheriff
AGG_006408;Powell County;Sheriff
AGG_006409;Sanders County;Sheriff
AGG_006410;Teton County;Sheriff
AGG_006411;Yellowstone County;Sheriff
AGG_006412;Antelope County;Sheriff
AGG_006413;State Patrol: Box Butte County;State Police
AGG_006414;State Patrol: Franklin County;State Police
AGG_006415;Alexander County;Sheriff
AGG_006416;Davie County;Sheriff
AGG_006417;Duplin County;Sheriff
AGG_006418;Rose Hill;Municipal Police
AGG_006419;Guilford County;Sheriff
AGG_006420;Hertford County;Sheriff
AGG_006421;Macon County;Sheriff
AGG_006422;Onslow County;Sheriff
AGG_006423;Swansboro;Municipal Police
AGG_006424;Perquimans County;Sheriff
AGG_006425;Richmond County;Sheriff
AGG_006426;Dobson;Municipal Police
AGG_006427;Wingate;Municipal Police
AGG_006428;Watauga County;Sheriff
AGG_006429;Wilson County;Sheriff
AGG_006430;Watford City;Municipal Police
AGG_006431;Beulah;Municipal Police
AGG_006432;Mountrail County;Sheriff
AGG_006433;Ransom County;Sheriff
AGG_006434;Raymond;Municipal Police
AGG_006435;Sandown;Municipal Police
AGG_006436;Grantham;Municipal Police
AGG_006437;Mullica Township;Municipal Police
AGG_006438;Leonia;Municipal Police
AGG_006439;Mahwah Township;Municipal Police
AGG_006440;River Edge;Municipal Police
AGG_006441;Florence Township;Municipal Police
AGG_006442;Bellmawr;Municipal Police
AGG_006443;Lower Township;Municipal Police
AGG_006444;Guttenberg;Municipal Police
AGG_006445;Keansburg;Municipal Police
AGG_006446;Prosecutor: Monmouth City;Special Police
AGG_006447;Ship Bottom;Municipal Police
AGG_006448;West Paterson;Municipal Police
AGG_006449;Scotch Plains Township;Municipal Police
AGG_006450;Sandoval County;Sheriff
AGG_006451;Churchill County;Sheriff
AGG_006452;Elko County;Sheriff
AGG_006453;Albany County;Sheriff
AGG_006454;Cuba Town;Municipal Police
AGG_006455;Vestal Town;Municipal Police
AGG_006456;Chemung County;Sheriff
AGG_006457;Delaware County;Sheriff
AGG_006458;Old Brookville Village;Regional Police
AGG_006459;Ontario County;Sheriff
AGG_006460;Saratoga County;Sheriff
AGG_006461;Schuyler County;Sheriff
AGG_006462;New Paltz Town & Village;Municipal Police
AGG_006463;State Police: Cortland County (C);State Police
AGG_006464;State Police: Essex County (B);State Police
AGG_006465;State Police: Montgomery County (G);State Police
AGG_006466;State Police: Rockland County (F);State Police
AGG_006467;State Police: Washington County (G);State Police
AGG_006468;Urbana;Municipal Police
AGG_006469;Chardon;Municipal Police
AGG_006470;Lockland;Municipal Police
AGG_006471;Hocking County;Sheriff
AGG_006472;Willoughby Hills;Municipal Police
AGG_006473;Lorain County;Sheriff
AGG_006474;Canfield;Municipal Police
AGG_006475;Mercer County;Sheriff
AGG_006476;Cardington;Municipal Police
AGG_006477;Preble County;Sheriff
AGG_006478;Trumbull County;Sheriff
AGG_006479;Tuscarawas County;Sheriff
AGG_006480;Vinton County;Sheriff
AGG_006481;Adair County;Sheriff
AGG_006482;Atoka;Municipal Police
AGG_006483;Craig County;Sheriff
AGG_006484;Creek County;Sheriff
AGG_006485;Mannford;Municipal Police
AGG_006486;Harmon County;Sheriff
AGG_006487;Mayes County;Sheriff
AGG_006488;Pontotoc County;Sheriff
AGG_006489;Dewey;Municipal Police
AGG_006490;North Bend;Municipal Police
AGG_006491;Morrow County;Sheriff
AGG_006492;Umatilla;Municipal Police
AGG_006493;Yamhill County;Sheriff
AGG_006494;Littlestown;Municipal Police
AGG_006495;Kennedy Township;Municipal Police
AGG_006496;Brighton Township;Municipal Police
AGG_006497;West Reading;Municipal Police
AGG_006498;Doylestown Township;Municipal Police
AGG_006499;East Taylor Township;Municipal Police
AGG_006500;Summerhill Township;Municipal Police
AGG_006501;West Hills Regional;Special Police
AGG_006502;Upper Uwchlan Township;Municipal Police
AGG_006503;Sandy Township;Municipal Police
AGG_006504;Montour Township;Municipal Police
AGG_006505;County Det: Erie County;Special Police
AGG_006506;Point Marion;Municipal Police
AGG_006507;Lititz;Municipal Police
AGG_006508;Quarryville;Municipal Police
AGG_006509;Salisbury Township;Municipal Police
AGG_006510;Lansdale;Municipal Police
AGG_006511;Northumberland;Municipal Police
AGG_006512;Westerly;Municipal Police
AGG_006513;Latta;Municipal Police
AGG_006514;Edgefield County;Sheriff
AGG_006515;Kershaw County;Sheriff
AGG_006516;Marlboro County;Sheriff
AGG_006517;Charles Mix County;Sheriff
AGG_006518;Deuel County;Sheriff
AGG_006519;Bedford County;Sheriff
AGG_006520;Bradley County;Sheriff
AGG_006521;Cannon County;Sheriff
AGG_006522;Cocke County;Sheriff
AGG_006523;Crockett County;Sheriff
AGG_006524;Maury City;Municipal Police
AGG_006525;Department of Corrections;Special Police
AGG_006526;Dickson County;Sheriff
AGG_006527;Fentress County;Sheriff
AGG_006528;Giles County;Sheriff
AGG_006529;Hardeman County;Sheriff
AGG_006530;Tennessee Bureau of Investigationtion;State Police
AGG_006531;Department Of Safety;Special Police
AGG_006532;Andrews County;Sheriff
AGG_006533;Aransas County;Sheriff
AGG_006534;Poteet;Municipal Police
AGG_006535;Bee County;Sheriff
AGG_006536;Helotes;Municipal Police
AGG_006537;Surfside Beach;Municipal Police
AGG_006538;Brazos County;Sheriff
AGG_006539;Early;Municipal Police
AGG_006540;Combes;Municipal Police
AGG_006541;Collin County;Sheriff
AGG_006542;Coryell County;Sheriff
AGG_006543;Sachse;Municipal Police
AGG_006544;Freer;Municipal Police
AGG_006545;Falls County;Sheriff
AGG_006546;Freestone County;Sheriff
AGG_006547;Grimes County;Sheriff
AGG_006548;Hale Center;Municipal Police
AGG_006549;Jim Hogg County;Sheriff
AGG_006550;Karnes City;Municipal Police
AGG_006551;Kendall County;Sheriff
AGG_006552;Kleberg County;Sheriff
AGG_006553;Slaton;Municipal Police
AGG_006554;Mcgregor;Municipal Police
AGG_006555;Maverick County;Sheriff
AGG_006556;Milam County;Sheriff
AGG_006557;Nueces County;Sheriff
AGG_006558;Palo Pinto County;Sheriff
AGG_006559;Real County;Sheriff
AGG_006560;San Saba County;Sheriff
AGG_006561;East Mountain;Municipal Police
AGG_006562;Ward County;Sheriff
AGG_006563;El Campo;Municipal Police
AGG_006564;Burkburnett;Municipal Police
AGG_006565;Yoakum County;Sheriff
AGG_006566;Carbon County;Sheriff
AGG_006567;Helper;Municipal Police
AGG_006568;Juab County;Sheriff
AGG_006569;Wildlife Resources;Special Police
AGG_006570;Augusta County;Sheriff
AGG_006571;State Police: Bath County;State Police
AGG_006572;State Police: Culpeper County;State Police
AGG_006573;Dickenson County;Sheriff
AGG_006574;Gloucester County;Sheriff
AGG_006575;Goochland County;Sheriff
AGG_006576;Kilmarnock;Municipal Police
AGG_006577;Louisa County;Sheriff
AGG_006578;Northumberland County;Sheriff
AGG_006579;Page County;Sheriff
AGG_006580;Pittsylvania County;Sheriff
AGG_006581;Hurt;Municipal Police
AGG_006582;State Police: Prince Edward County;State Police
AGG_006583;Smyth County;Sheriff
AGG_006584;Sussex County;Sheriff
AGG_006585;Pocahontas;Municipal Police
AGG_006586;South Burlington;Municipal Police
AGG_006587;Attorney General;Special Police
AGG_006588;Chelan County;Sheriff
AGG_006589;Clallam County;Sheriff
AGG_006590;Grays Harbor County;Sheriff
AGG_006591;Island County;Sheriff
AGG_006592;Poulsbo;Municipal Police
AGG_006593;Stanwood;Municipal Police
AGG_006594;Mill Creek;Municipal Police
AGG_006595;Whatcom County;Sheriff
AGG_006596;Whitman County;Sheriff
AGG_006597;Moxee;Municipal Police
AGG_006598;Mount Horeb;Municipal Police
AGG_006599;Door County;Sheriff
AGG_006600;Kenosha County;Sheriff
AGG_006601;Kewaunee;Municipal Police
